"Animal" "Sire" "Dam"
5440 4022 4856
5441 4022 4211
5442 4022 4094
5443 4022 4947
5444 4022 4884
5445 4022 4552
5446 4022 4583
5447 4022 4658
5448 4022 4171
5449 4022 4694
5450 4022 4107
5451 4022 4269
5452 4022 4694
5453 4022 4288
5454 4022 4115
5455 4022 4956
5456 4022 4286
5457 4022 4162
5458 4022 4491
5459 4022 4438
5460 4022 4388
5461 4022 4862
5462 4022 4509
5463 4022 4023
5464 4022 4810
5465 4022 4110
5466 4022 4579
5467 4022 4603
5468 4022 4173
5469 4022 4048
5470 4022 4986
5471 4022 4068
5472 4022 4292
5473 4022 4554
5474 4022 4001
5475 4022 4889
5476 4022 4695
5477 4022 4345
5478 4022 4285
5479 4022 4320
5480 4022 4120
5481 4022 4202
5482 4022 4995
5483 4022 4712
5484 4022 4192
5485 4022 4394
5486 4022 4521
5487 4022 4717
5488 4022 4096
5489 4022 4685
5490 4022 4103
5491 4022 4110
5492 4022 4938
5493 4022 4907
5494 4022 4746
5495 4022 4794
5496 4022 4903
5497 4022 4561
5498 4022 4557
5499 4022 4064
5500 4022 4445
5501 4042 4193
5502 4042 4717
5503 4042 4545
5504 4042 4862
5505 4042 4541
5506 4042 4059
5507 4042 4407
5508 4042 4228
5509 4042 4241
5510 4042 4758
5511 4042 4293
5512 4042 4579
5513 4042 4739
5514 4042 4999
5515 4042 4386
5516 4042 4292
5517 4042 4891
5518 4042 4128
5519 4042 4218
5520 4042 4169
5521 4042 4190
5522 4042 4720
5523 4042 4311
5524 4042 4938
5525 4042 4947
5526 4042 4092
5527 4042 4716
5528 4042 4747
5529 4042 4055
5530 4042 4645
5531 4042 4183
5532 4042 4038
5533 4042 4413
5534 4042 4966
5535 4042 4028
5536 4042 4997
5537 4042 4418
5538 4042 4183
5539 4042 4236
5540 4042 4291
5541 4042 4150
5542 4042 4890
5543 4042 4314
5544 4042 4746
5545 4042 4929
5546 4042 4143
5547 4042 4008
5548 4042 4529
5549 4042 4717
5550 4042 4269
5551 4042 4159
5552 4042 4068
5553 4042 4549
5554 4042 4645
5555 4042 4632
5556 4042 4239
5557 4042 4615
5558 4042 4783
5559 4042 4491
5560 4042 4185
5561 4042 4224
5562 4042 4027
5563 4042 4168
5564 4042 4111
5565 4042 4052
5566 4042 4980
5567 4042 4068
5568 4042 4023
5569 4042 4297
5570 4042 4071
5571 4042 4902
5572 4042 4512
5573 4042 4445
5574 4042 4447
5575 4042 4528
5576 4042 4461
5577 4042 4450
5578 4042 4666
5579 4042 4333
5580 4042 4103
5581 4042 4492
5582 4042 4130
5583 4042 4097
5584 4042 4786
5585 4042 4635
5586 4042 4663
5587 4042 4073
5588 4042 4426
5589 4042 4166
5590 4042 4756
5591 4042 4352
5592 4042 4314
5593 4042 4210
5594 4042 4570
5595 4042 4600
5596 4042 4609
5597 4042 4394
5598 4042 4126
5599 4042 4561
5600 4042 4293
5601 4393 4130
5602 4393 4663
5603 4393 4275
5604 4393 4776
5605 4393 4051
5606 4393 4709
5607 4393 4993
5608 4393 4053
5609 4393 4415
5610 4393 4632
5611 4393 4856
5612 4393 4224
5613 4393 4073
5614 4393 4708
5615 4393 4041
5616 4393 4115
5617 4393 4891
5618 4393 4583
5619 4393 4547
5620 4393 4173
5621 4393 4045
5622 4393 4434
5623 4393 4531
5624 4393 4672
5625 4393 4575
5626 4393 4988
5627 4393 4086
5628 4393 4516
5629 4393 4123
5630 4393 4384
5631 4393 4345
5632 4393 4343
5633 4393 4450
5634 4393 4206
5635 4393 4481
5636 4393 4385
5637 4393 4543
5638 4393 4795
5639 4393 4552
5640 4393 4096
5641 4393 4545
5642 4393 4859
5643 4393 4244
5644 4393 4712
5645 4393 4999
5646 4393 4061
5647 4393 4310
5648 4393 4165
5649 4393 4468
5650 4393 4048
5651 4393 4352
5652 4393 4481
5653 4393 4310
5654 4393 4424
5655 4393 4353
5656 4393 4704
5657 4393 4536
5658 4393 4995
5659 4393 4143
5660 4393 4016
5661 4393 4041
5662 4393 4241
5663 4393 4519
5664 4393 4432
5665 4393 4081
5666 4393 4078
5667 4393 4341
5668 4393 4286
5669 4393 4089
5670 4393 4897
5671 4393 4573
5672 4393 4399
5673 4393 4773
5674 4393 4008
5675 4393 4980
5676 4393 4622
5677 4393 4589
5678 4393 4573
5679 4393 4027
5680 4393 4399
5681 4393 4275
5682 4393 4217
5683 4393 4310
5684 4393 4171
5685 4393 4086
5686 4393 4238
5687 4393 4166
5688 4393 4437
5689 4393 4181
5690 4393 4516
5691 4393 4123
5692 4393 4993
5693 4393 4241
5694 4393 4342
5695 4393 4407
5696 4393 4418
5697 4393 4102
5698 4393 4079
5699 4393 4608
5700 4393 4302
5701 4014 4543
5702 4014 4091
5703 4014 4615
5704 4014 4074
5705 4014 4884
5706 4014 4224
5707 4014 4235
5708 4014 4045
5709 4014 4027
5710 4014 4016
5711 4014 4588
5712 4014 4660
5713 4014 4128
5714 4014 4028
5715 4014 4737
5716 4014 4766
5717 4014 4057
5718 4014 4097
5719 4014 4193
5720 4014 4112
5721 4014 4064
5722 4014 4918
5723 4014 4521
5724 4014 4986
5725 4014 4739
5726 4014 4994
5727 4014 4967
5728 4014 4162
5729 4014 4552
5730 4014 4074
5731 4014 4057
5732 4014 4235
5733 4014 4307
5734 4014 4648
5735 4014 4682
5736 4014 4776
5737 4014 4794
5738 4014 4092
5739 4014 4320
5740 4014 4038
5741 4014 4140
5742 4014 4445
5743 4014 4682
5744 4014 4037
5745 4014 4783
5746 4014 4923
5747 4014 4311
5748 4014 4249
5749 4014 4986
5750 4014 4104
5751 4014 4694
5752 4014 4442
5753 4014 4499
5754 4014 4078
5755 4014 4891
5756 4014 4455
5757 4014 4071
5758 4014 4661
5759 4014 4882
5760 4014 4089
5761 4014 4081
5762 4014 4074
5763 4014 4238
5764 4014 4492
5765 4014 4085
5766 4014 4132
5767 4014 4096
5768 4014 4183
5769 4014 4249
5770 4014 4008
5771 4014 4051
5772 4014 4017
5773 4014 4081
5774 4014 4140
5775 4014 4388
5776 4014 4294
5777 4014 4058
5778 4014 4302
5779 4014 4190
5780 4014 4034
5781 4014 4005
5782 4014 4997
5783 4014 4838
5784 4014 4070
5785 4014 4222
5786 4014 4737
5787 4014 4126
5788 4014 4685
5789 4014 4545
5790 4014 4655
5791 4014 4408
5792 4014 4512
5793 4014 4655
5794 4014 4516
5795 4014 4491
5796 4014 4177
5797 4014 4185
5798 4014 4855
5799 4014 4416
5800 4014 4141
5801 4186 4549
5802 4186 4141
5803 4186 4749
5804 4186 4342
5805 4186 4363
5806 4186 4994
5807 4186 4001
5808 4186 4032
5809 4186 4903
5810 4186 4177
5811 4186 4101
5812 4186 4508
5813 4186 4386
5814 4186 4681
5815 4186 4425
5816 4186 4744
5817 4186 4619
5818 4186 4111
5819 4186 4162
5820 4186 4323
5821 4186 4074
5822 4186 4681
5823 4186 4181
5824 4186 4519
5825 4186 4439
5826 4186 4426
5827 4186 4413
5828 4186 4794
5829 4186 4773
5830 4186 4570
5831 4186 4016
5832 4186 4048
5833 4186 4287
5834 4186 4023
5835 4186 4036
5836 4186 4389
5837 4186 4504
5838 4186 4052
5839 4186 4286
5840 4186 4323
5841 4186 4185
5842 4186 4103
5843 4186 4365
5844 4186 4528
5845 4186 4413
5846 4186 4244
5847 4186 4120
5848 4186 4682
5849 4186 4666
5850 4186 4038
5851 4186 4218
5852 4186 4061
5853 4186 4078
5854 4186 4810
5855 4186 4993
5856 4186 4120
5857 4186 4291
5858 4186 4369
5859 4186 4115
5860 4186 4661
5861 4186 4657
5862 4186 4923
5863 4186 4008
5864 4186 4005
5865 4186 4541
5866 4186 4859
5867 4186 4206
5868 4186 4344
5869 4186 4045
5870 4186 4842
5871 4186 4391
5872 4186 4218
5873 4186 4111
5874 4186 4107
5875 4186 4724
5876 4186 4746
5877 4186 4657
5878 4186 4332
5879 4186 4211
5880 4186 4162
5881 4186 4123
5882 4186 4217
5883 4186 4632
5884 4186 4499
5885 4186 4130
5886 4186 4105
5887 4186 4476
5888 4186 4439
5889 4186 4228
5890 4186 4504
5891 4186 4297
5892 4186 4547
5893 4186 4206
5894 4186 4573
5895 4186 4059
5896 4186 4737
5897 4186 4461
5898 4186 4846
5899 4186 4128
5900 4186 4433
5901 4626 4013
5902 4626 4096
5903 4626 4146
5904 4626 4450
5905 4626 4711
5906 4626 4391
5907 4626 4101
5908 4626 4416
5909 4626 4126
5910 4626 4472
5911 4626 4619
5912 4626 4966
5913 4626 4307
5914 4626 4609
5915 4626 4889
5916 4626 4285
5917 4626 4415
5918 4626 4198
5919 4626 4399
5920 4626 4838
5921 4626 4948
5922 4626 4543
5923 4626 4236
5924 4626 4105
5925 4626 4529
5926 4626 4178
5927 4626 4631
5928 4626 4956
5929 4626 4079
5930 4626 4481
5931 4626 4092
5932 4626 4043
5933 4626 4385
5934 4626 4023
5935 4626 4672
5936 4626 4988
5937 4626 4310
5938 4626 4363
5939 4626 4999
5940 4626 4353
5941 4626 4294
5942 4626 4292
5943 4626 4403
5944 4626 4097
5945 4626 4269
5946 4626 4228
5947 4626 4966
5948 4626 4159
5949 4626 4181
5950 4626 4744
5951 4626 4332
5952 4626 4001
5953 4626 4720
5954 4626 4711
5955 4626 4541
5956 4626 4178
5957 4626 4055
5958 4626 4034
5959 4626 4759
5960 4626 4132
5961 4626 4051
5962 4626 4017
5963 4626 4391
5964 4626 4749
5965 4626 4831
5966 4626 4902
5967 4626 4672
5968 4626 4739
5969 4626 4948
5970 4626 4408
5971 4626 4153
5972 4626 4476
5973 4626 4536
5974 4626 4168
5975 4626 4285
5976 4626 4198
5977 4626 4415
5978 4626 4907
5979 4626 4343
5980 4626 4413
5981 4626 4341
5982 4626 4419
5983 4626 4938
5984 4626 4034
5985 4626 4037
5986 4626 4434
5987 4626 4843
5988 4626 4918
5989 4626 4433
5990 4626 4086
5991 4626 4657
5992 4626 4685
5993 4626 4504
5994 4626 4688
5995 4626 4859
5996 4626 4275
5997 4626 4217
5998 4626 4438
5999 4626 4417
6000 4626 4438
6001 5472 5762
6002 5472 5044
6003 5472 5597
6004 5472 5061
6005 5472 5567
6006 5472 5349
6007 5472 5852
6008 5472 5169
6009 5472 5570
6010 5472 5693
6011 5472 5986
6012 5472 5909
6013 5472 5591
6014 5472 5671
6015 5472 5145
6016 5472 5538
6017 5472 5004
6018 5472 5489
6019 5472 5687
6020 5472 5171
6021 5472 5434
6022 5472 5509
6023 5472 5686
6024 5472 5788
6025 5472 5232
6026 5472 5382
6027 5472 5805
6028 5472 5272
6029 5472 5227
6030 5472 5403
6031 5472 5409
6032 5472 5355
6033 5472 5274
6034 5472 5104
6035 5472 5111
6036 5472 5551
6037 5472 5159
6038 5472 5886
6039 5472 5044
6040 5472 5275
6041 5472 5111
6042 5472 5737
6043 5472 5303
6044 5472 5789
6045 5472 5703
6046 5472 5748
6047 5472 5255
6048 5472 5190
6049 5472 5594
6050 5472 5418
6051 5472 5485
6052 5472 5605
6053 5472 5353
6054 5472 5719
6055 5472 5070
6056 5472 5286
6057 5472 5035
6058 5472 5292
6059 5472 5583
6060 5472 5750
6061 5472 5382
6062 5472 5567
6063 5472 5150
6064 5472 5642
6065 5472 5292
6066 5472 5070
6067 5472 5004
6068 5472 5791
6069 5472 5783
6070 5472 5385
6071 5472 5703
6072 5472 5952
6073 5472 5141
6074 5472 5159
6075 5472 5423
6076 5472 5334
6077 5472 5467
6078 5472 5353
6079 5472 5054
6080 5472 5138
6081 5472 5710
6082 5472 5686
6083 5472 5035
6084 5472 5769
6085 5472 5097
6086 5472 5704
6087 5472 5874
6088 5472 5343
6089 5472 5574
6090 5472 5199
6091 5472 5992
6092 5472 5704
6093 5472 5282
6094 5472 5509
6095 5472 5999
6096 5472 5877
6097 5472 5319
6098 5472 5664
6099 5472 5896
6100 5472 5238
6101 5800 5467
6102 5800 5163
6103 5800 5258
6104 5800 5350
6105 5800 5661
6106 5800 5762
6107 5800 5073
6108 5800 5192
6109 5800 5139
6110 5800 5233
6111 5800 5274
6112 5800 5819
6113 5800 5789
6114 5800 5476
6115 5800 5137
6116 5800 5459
6117 5800 5691
6118 5800 5415
6119 5800 5508
6120 5800 5375
6121 5800 5712
6122 5800 5355
6123 5800 5591
6124 5800 5270
6125 5800 5476
6126 5800 5045
6127 5800 5018
6128 5800 5267
6129 5800 5172
6130 5800 5263
6131 5800 5161
6132 5800 5827
6133 5800 5992
6134 5800 5979
6135 5800 5452
6136 5800 5684
6137 5800 5583
6138 5800 5403
6139 5800 5196
6140 5800 5770
6141 5800 5628
6142 5800 5877
6143 5800 5042
6144 5800 5726
6145 5800 5029
6146 5800 5762
6147 5800 5925
6148 5800 5034
6149 5800 5138
6150 5800 5920
6151 5800 5300
6152 5800 5075
6153 5800 5005
6154 5800 5910
6155 5800 5832
6156 5800 5067
6157 5800 5875
6158 5800 5818
6159 5800 5447
6160 5800 5645
6161 5800 5927
6162 5800 5726
6163 5800 5650
6164 5800 5700
6165 5800 5459
6166 5800 5693
6167 5800 5308
6168 5800 5392
6169 5800 5489
6170 5800 5909
6171 5800 5506
6172 5800 5385
6173 5800 5178
6174 5800 5566
6175 5800 5097
6176 5800 5282
6177 5800 5689
6178 5800 5499
6179 5800 5710
6180 5800 5289
6181 5800 5769
6182 5800 5299
6183 5800 5580
6184 5800 5010
6185 5800 5141
6186 5800 5196
6187 5800 5302
6188 5800 5894
6189 5800 5320
6190 5800 5244
6191 5800 5512
6192 5800 5209
6193 5800 5361
6194 5800 5660
6195 5800 5032
6196 5800 5467
6197 5800 5145
6198 5800 5517
6199 5800 5566
6200 5800 5376
6201 5718 5925
6202 5718 5529
6203 5718 5275
6204 5718 5628
6205 5718 5074
6206 5718 5608
6207 5718 5297
6208 5718 5324
6209 5718 5909
6210 5718 5300
6211 5718 5017
6212 5718 5748
6213 5718 5210
6214 5718 5046
6215 5718 5359
6216 5718 5608
6217 5718 5355
6218 5718 5694
6219 5718 5085
6220 5718 5861
6221 5718 5597
6222 5718 5485
6223 5718 5451
6224 5718 5714
6225 5718 5579
6226 5718 5682
6227 5718 5070
6228 5718 5946
6229 5718 5902
6230 5718 5232
6231 5718 5603
6232 5718 5896
6233 5718 5191
6234 5718 5878
6235 5718 5618
6236 5718 5275
6237 5718 5664
6238 5718 5004
6239 5718 5999
6240 5718 5367
6241 5718 5670
6242 5718 5784
6243 5718 5497
6244 5718 5334
6245 5718 5018
6246 5718 5270
6247 5718 5103
6248 5718 5297
6249 5718 5506
6250 5718 5016
6251 5718 5108
6252 5718 5691
6253 5718 5660
6254 5718 5015
6255 5718 5769
6256 5718 5730
6257 5718 5487
6258 5718 5460
6259 5718 5559
6260 5718 5737
6261 5718 5274
6262 5718 5059
6263 5718 5361
6264 5718 5788
6265 5718 5044
6266 5718 5890
6267 5718 5040
6268 5718 5694
6269 5718 5979
6270 5718 5661
6271 5718 5338
6272 5718 5758
6273 5718 5169
6274 5718 5359
6275 5718 5324
6276 5718 5350
6277 5718 5783
6278 5718 5447
6279 5718 5756
6280 5718 5172
6281 5718 5022
6282 5718 5263
6283 5718 5343
6284 5718 5797
6285 5718 5737
6286 5718 5485
6287 5718 5902
6288 5718 5452
6289 5718 5765
6290 5718 5062
6291 5718 5067
6292 5718 5413
6293 5718 5451
6294 5718 5992
6295 5718 5754
6296 5718 5040
6297 5718 5131
6298 5718 5769
6299 5718 5303
6300 5718 5348
6301 5644 5580
6302 5644 5269
6303 5644 5497
6304 5644 5547
6305 5644 5136
6306 5644 5691
6307 5644 5434
6308 5644 5015
6309 5644 5749
6310 5644 5848
6311 5644 5109
6312 5644 5156
6313 5644 5320
6314 5644 5045
6315 5644 5738
6316 5644 5045
6317 5644 5426
6318 5644 5849
6319 5644 5034
6320 5644 5255
6321 5644 5476
6322 5644 5045
6323 5644 5139
6324 5644 5099
6325 5644 5267
6326 5644 5136
6327 5644 5222
6328 5644 5579
6329 5644 5478
6330 5644 5650
6331 5644 5655
6332 5644 5730
6333 5644 5359
6334 5644 5849
6335 5644 5229
6336 5644 5191
6337 5644 5075
6338 5644 5738
6339 5644 5538
6340 5644 5591
6341 5644 5034
6342 5644 5136
6343 5644 5956
6344 5644 5061
6345 5644 5603
6346 5644 5791
6347 5644 5703
6348 5644 5772
6349 5644 5355
6350 5644 5194
6351 5644 5150
6352 5644 5406
6353 5644 5022
6354 5644 5434
6355 5644 5992
6356 5644 5338
6357 5644 5299
6358 5644 5413
6359 5644 5103
6360 5644 5980
6361 5644 5869
6362 5644 5733
6363 5644 5481
6364 5644 5320
6365 5644 5827
6366 5644 5238
6367 5644 5520
6368 5644 5406
6369 5644 5886
6370 5644 5655
6371 5644 5670
6372 5644 5169
6373 5644 5571
6374 5644 5297
6375 5644 5875
6376 5644 5135
6377 5644 5512
6378 5644 5925
6379 5644 5050
6380 5644 5566
6381 5644 5342
6382 5644 5324
6383 5644 5594
6384 5644 5559
6385 5644 5910
6386 5644 5050
6387 5644 5531
6388 5644 5952
6389 5644 5297
6390 5644 5082
6391 5644 5417
6392 5644 5530
6393 5644 5475
6394 5644 5920
6395 5644 5145
6396 5644 5489
6397 5644 5946
6398 5644 5605
6399 5644 5109
6400 5644 5712
6401 5692 5415
6402 5692 5106
6403 5692 5920
6404 5692 5910
6405 5692 5063
6406 5692 5877
6407 5692 5700
6408 5692 5519
6409 5692 5728
6410 5692 5499
6411 5692 5650
6412 5692 5003
6413 5692 5342
6414 5692 5844
6415 5692 5805
6416 5692 5618
6417 5692 5797
6418 5692 5334
6419 5692 5848
6420 5692 5863
6421 5692 5057
6422 5692 5233
6423 5692 5580
6424 5692 5247
6425 5692 5418
6426 5692 5890
6427 5692 5417
6428 5692 5350
6429 5692 5547
6430 5692 5085
6431 5692 5880
6432 5692 5346
6433 5692 5190
6434 5692 5519
6435 5692 5017
6436 5692 5349
6437 5692 5407
6438 5692 5404
6439 5692 5650
6440 5692 5126
6441 5692 5034
6442 5692 5228
6443 5692 5126
6444 5692 5018
6445 5692 5566
6446 5692 5754
6447 5692 5015
6448 5692 5663
6449 5692 5744
6450 5692 5661
6451 5692 5192
6452 5692 5592
6453 5692 5539
6454 5692 5003
6455 5692 5054
6456 5692 5956
6457 5692 5562
6458 5692 5222
6459 5692 5645
6460 5692 5409
6461 5692 5498
6462 5692 5562
6463 5692 5733
6464 5692 5032
6465 5692 5232
6466 5692 5292
6467 5692 5938
6468 5692 5848
6469 5692 5022
6470 5692 5356
6471 5692 5419
6472 5692 5689
6473 5692 5920
6474 5692 5784
6475 5692 5286
6476 5692 5244
6477 5692 5574
6478 5692 5278
6479 5692 5348
6480 5692 5875
6481 5692 5497
6482 5692 5607
6483 5692 5332
6484 5692 5512
6485 5692 5016
6486 5692 5115
6487 5692 5985
6488 5692 5210
6489 5692 5853
6490 5692 5074
6491 5692 5670
6492 5692 5348
6493 5692 5609
6494 5692 5156
6495 5692 5531
6496 5692 5537
6497 5692 5956
6498 5692 5505
6499 5692 5579
6500 5692 5349
6501 5401 5728
6502 5401 5063
6503 5401 5789
6504 5401 5758
6505 5401 5574
6506 5401 5178
6507 5401 5415
6508 5401 5141
6509 5401 5376
6510 5401 5302
6511 5401 5021
6512 5401 5570
6513 5401 5272
6514 5401 5520
6515 5401 5227
6516 5401 5896
6517 5401 5852
6518 5401 5984
6519 5401 5805
6520 5401 5749
6521 5401 5418
6522 5401 5258
6523 5401 5506
6524 5401 5750
6525 5401 5319
6526 5401 5568
6527 5401 5010
6528 5401 5067
6529 5401 5508
6530 5401 5061
6531 5401 5687
6532 5401 5597
6533 5401 5714
6534 5401 5542
6535 5401 5728
6536 5401 5987
6537 5401 5163
6538 5401 5687
6539 5401 5519
6540 5401 5497
6541 5401 5003
6542 5401 5896
6543 5401 5844
6544 5401 5874
6545 5401 5303
6546 5401 5480
6547 5401 5750
6548 5401 5194
6549 5401 5021
6550 5401 5097
6551 5401 5481
6552 5401 5032
6553 5401 5754
6554 5401 5664
6555 5401 5419
6556 5401 5628
6557 5401 5598
6558 5401 5127
6559 5401 5478
6560 5401 5194
6561 5401 5605
6562 5401 5671
6563 5401 5414
6564 5401 5174
6565 5401 5392
6566 5401 5361
6567 5401 5952
6568 5401 5429
6569 5401 5164
6570 5401 5880
6571 5401 5317
6572 5401 5661
6573 5401 5571
6574 5401 5608
6575 5401 5099
6576 5401 5529
6577 5401 5487
6578 5401 5607
6579 5401 5562
6580 5401 5127
6581 5401 5583
6582 5401 5199
6583 5401 5849
6584 5401 5126
6585 5401 5263
6586 5401 5471
6587 5401 5406
6588 5401 5082
6589 5401 5979
6590 5401 5039
6591 5401 5057
6592 5401 5986
6593 5401 5275
6594 5401 5819
6595 5401 5194
6596 5401 5356
6597 5401 5404
6598 5401 5150
6599 5401 5890
6600 5401 5594
6601 5078 5032
6602 5078 5131
6603 5078 5109
6604 5078 5832
6605 5078 5414
6606 5078 5726
6607 5078 5003
6608 5078 5382
6609 5078 5338
6610 5078 5895
6611 5078 5229
6612 5078 5376
6613 5078 5005
6614 5078 5537
6615 5078 5730
6616 5078 5530
6617 5078 5985
6618 5078 5434
6619 5078 5655
6620 5078 5115
6621 5078 5567
6622 5078 5046
6623 5078 5046
6624 5078 5608
6625 5078 5018
6626 5078 5017
6627 5078 5017
6628 5078 5499
6629 5078 5508
6630 5078 5099
6631 5078 5311
6632 5078 5655
6633 5078 5407
6634 5078 5413
6635 5078 5710
6636 5078 5115
6637 5078 5452
6638 5078 5926
6639 5078 5229
6640 5078 5481
6641 5078 5927
6642 5078 5015
6643 5078 5756
6644 5078 5042
6645 5078 5278
6646 5078 5108
6647 5078 5304
6648 5078 5986
6649 5078 5121
6650 5078 5719
6651 5078 5356
6652 5078 5135
6653 5078 5146
6654 5078 5138
6655 5078 5343
6656 5078 5863
6657 5078 5247
6658 5078 5459
6659 5078 5874
6660 5078 5423
6661 5078 5199
6662 5078 5684
6663 5078 5707
6664 5078 5106
6665 5078 5480
6666 5078 5598
6667 5078 5827
6668 5078 5567
6669 5078 5748
6670 5078 5062
6671 5078 5164
6672 5078 5700
6673 5078 5489
6674 5078 5063
6675 5078 5819
6676 5078 5570
6677 5078 5059
6678 5078 5775
6679 5078 5853
6680 5078 5471
6681 5078 5818
6682 5078 5568
6683 5078 5308
6684 5078 5653
6685 5078 5016
6686 5078 5979
6687 5078 5342
6688 5078 5346
6689 5078 5733
6690 5078 5775
6691 5078 5403
6692 5078 5663
6693 5078 5772
6694 5078 5304
6695 5078 5551
6696 5078 5308
6697 5078 5505
6698 5078 5980
6699 5078 5509
6700 5078 5848
6701 5587 5460
6702 5587 5542
6703 5587 5894
6704 5587 5520
6705 5587 5559
6706 5587 5016
6707 5587 5332
6708 5587 5984
6709 5587 5332
6710 5587 5244
6711 5587 5894
6712 5587 5539
6713 5587 5505
6714 5587 5209
6715 5587 5707
6716 5587 5784
6717 5587 5004
6718 5587 5254
6719 5587 5196
6720 5587 5749
6721 5587 5670
6722 5587 5069
6723 5587 5498
6724 5587 5090
6725 5587 5040
6726 5587 5174
6727 5587 5227
6728 5587 5385
6729 5587 5056
6730 5587 5429
6731 5587 5520
6732 5587 5111
6733 5587 5192
6734 5587 5592
6735 5587 5653
6736 5587 5407
6737 5587 5073
6738 5587 5499
6739 5587 5574
6740 5587 5171
6741 5587 5429
6742 5587 5775
6743 5587 5645
6744 5587 5547
6745 5587 5987
6746 5587 5210
6747 5587 5714
6748 5587 5286
6749 5587 5475
6750 5587 5228
6751 5587 5895
6752 5587 5172
6753 5587 5121
6754 5587 5090
6755 5587 5146
6756 5587 5938
6757 5587 5754
6758 5587 5108
6759 5587 5886
6760 5587 5104
6761 5587 5985
6762 5587 5131
6763 5587 5693
6764 5587 5682
6765 5587 5609
6766 5587 5863
6767 5587 5583
6768 5587 5765
6769 5587 5744
6770 5587 5447
6771 5587 5161
6772 5587 5409
6773 5587 5254
6774 5587 5085
6775 5587 5299
6776 5587 5423
6777 5587 5135
6778 5587 5592
6779 5587 5598
6780 5587 5010
6781 5587 5878
6782 5587 5852
6783 5587 5607
6784 5587 5738
6785 5587 5694
6786 5587 5108
6787 5587 5517
6788 5587 5210
6789 5587 5478
6790 5587 5539
6791 5587 5392
6792 5587 5104
6793 5587 5319
6794 5587 5758
6795 5587 5255
6796 5587 5209
6797 5587 5597
6798 5587 5139
6799 5587 5074
6800 5587 5317
6801 5541 5531
6802 5541 5164
6803 5541 5069
6804 5541 5050
6805 5541 5832
6806 5541 5895
6807 5541 5886
6808 5541 5529
6809 5541 5686
6810 5541 5537
6811 5541 5115
6812 5541 5319
6813 5541 5111
6814 5541 5127
6815 5541 5054
6816 5541 5228
6817 5541 5163
6818 5541 5475
6819 5541 5159
6820 5541 5267
6821 5541 5375
6822 5541 5174
6823 5541 5818
6824 5541 5303
6825 5541 5926
6826 5541 5487
6827 5541 5788
6828 5541 5375
6829 5541 5902
6830 5541 5146
6831 5541 5042
6832 5541 5783
6833 5541 5353
6834 5541 5161
6835 5541 5772
6836 5541 5163
6837 5541 5304
6838 5541 5073
6839 5541 5228
6840 5541 5984
6841 5541 5174
6842 5541 5530
6843 5541 5910
6844 5541 5272
6845 5541 5137
6846 5541 5517
6847 5541 5247
6848 5541 5689
6849 5541 5580
6850 5541 5704
6851 5541 5300
6852 5541 5156
6853 5541 5603
6854 5541 5663
6855 5541 5707
6856 5541 5346
6857 5541 5609
6858 5541 5244
6859 5541 5075
6860 5541 5691
6861 5541 5317
6862 5541 5476
6863 5541 5057
6864 5541 5447
6865 5541 5404
6866 5541 5756
6867 5541 5591
6868 5541 5426
6869 5541 5551
6870 5541 5332
6871 5541 5082
6872 5541 5571
6873 5541 5426
6874 5541 5875
6875 5541 5106
6876 5541 5861
6877 5541 5385
6878 5541 5538
6879 5541 5282
6880 5541 5418
6881 5541 5880
6882 5541 5880
6883 5541 5046
6884 5541 5863
6885 5541 5044
6886 5541 5317
6887 5541 5480
6888 5541 5039
6889 5541 5429
6890 5541 5487
6891 5541 5311
6892 5541 5603
6893 5541 5517
6894 5541 5451
6895 5541 5353
6896 5541 5719
6897 5541 5902
6898 5541 5878
6899 5541 5869
6900 5541 5407
6901 5679 5682
6902 5679 5460
6903 5679 5818
6904 5679 5050
6905 5679 5056
6906 5679 5029
6907 5679 5508
6908 5679 5278
6909 5679 5278
6910 5679 5877
6911 5679 5605
6912 5679 5263
6913 5679 5414
6914 5679 5642
6915 5679 5035
6916 5679 5270
6917 5679 5682
6918 5679 5103
6919 5679 5712
6920 5679 5289
6921 5679 5137
6922 5679 5171
6923 5679 5417
6924 5679 5419
6925 5679 5861
6926 5679 5531
6927 5679 5853
6928 5679 5987
6929 5679 5269
6930 5679 5067
6931 5679 5498
6932 5679 5607
6933 5679 5703
6934 5679 5103
6935 5679 5229
6936 5679 5178
6937 5679 5927
6938 5679 5618
6939 5679 5999
6940 5679 5660
6941 5679 5684
6942 5679 5029
6943 5679 5770
6944 5679 5238
6945 5679 5191
6946 5679 5150
6947 5679 5744
6948 5679 5938
6949 5679 5719
6950 5679 5222
6951 5679 5406
6952 5679 5254
6953 5679 5478
6954 5679 5070
6955 5679 5289
6956 5679 5269
6957 5679 5853
6958 5679 5770
6959 5679 5579
6960 5679 5663
6961 5679 5367
6962 5679 5039
6963 5679 5172
6964 5679 5090
6965 5679 5791
6966 5679 5481
6967 5679 5925
6968 5679 5869
6969 5679 5980
6970 5679 5021
6971 5679 5568
6972 5679 5056
6973 5679 5005
6974 5679 5671
6975 5679 5121
6976 5679 5302
6977 5679 5797
6978 5679 5480
6979 5679 5334
6980 5679 5348
6981 5679 5642
6982 5679 5269
6983 5679 5844
6984 5679 5059
6985 5679 5233
6986 5679 5367
6987 5679 5765
6988 5679 5258
6989 5679 5069
6990 5679 5062
6991 5679 5744
6992 5679 5311
