Animal Phen_1 Phen_2 Phen_3 Phen_4 Phen_5 Phen_6 Phen_7 Phen_8 Phen_9 Phen_10
8577 2.3147631898 2.8849529171 4.3667956874 2.9070226093 6.1376905806 8.615098961 13.0202865368 9.5607654906 3.7931843315 4.3904440783
8578 2.1527480367 1.4738816504 3.213603965 5.5910195668 4.9912491962 6.3948951275 12.1214583506 4.0280993027 14.1589949035 3.7327586027
8579 3.7957837398 3.4777256525 4.3663047528 5.050294208 2.9512084316 2.6430146713 9.268965505 8.4274925719 9.8947934503 10.893720488
8580 2.7984995977 5.0029245215 6.1838394256 3.7380437244 5.0227391151 -0.1897181553 10.4467954261 10.8281915174 11.326470938 6.4707475445
8581 2.2543037824 -1.3373752732 5.9687562444 1.7421350226 3.5014801932 7.189843014 10.8268930623 6.7965795702 15.1355335157 3.7210257479
8582 1.73125154 1.7052424171 2.0037748552 3.7385106996 2.378838204 3.0185152597 7.1501393515 3.6306801781 3.4654952488 3.0918385327
8583 2.3121523975 2.5945332389 3.9415387853 2.8447042034 4.6812352816 5.2304463408 1.5943063622 6.7987581765 6.3514237813 6.9670348894
8584 2.5278848666 4.4372775813 2.3471870271 1.9472671814 1.2447278929 -0.6533295118 11.5177800766 2.8539635281 6.8447502254 -0.5050773401
8585 1.5332834587 1.266204304 3.2122811513 6.8432293587 4.7960231983 4.4506656448 8.2240591769 14.1159148411 0.1199953178 2.2099028834
8586 1.2116669857 1.1356241721 2.0066681174 3.590557909 5.2611561655 4.0311156568 11.428377261 5.1306937582 13.5624902026 4.1924640286
8587 2.4399243637 0.0306597489 2.7417959277 2.3015457107 7.4728270021 7.4619062497 8.2277230173 11.7635261117 12.2801797508 8.7538272082
8588 2.7426424851 2.7224390002 5.4403114476 6.3530630768 4.1224300202 3.0029290539 11.617134959 6.8849321108 13.1940711353 8.9050765553
8589 3.2013155283 -0.0457432326 1.8963298309 5.3829839111 4.5156502061 8.3833422685 10.0554317097 3.1831189415 2.2754598554 9.1994126191
8590 1.6931254769 2.9545490012 2.1377764588 4.4508888983 4.0892534848 5.8024590759 2.34117152 3.6739696199 5.5435939636 0.0452457503
8591 3.5008468614 4.7480499643 1.1275837043 4.1363466401 6.0676392046 2.3568986619 10.2351829671 1.4927572423 5.6729033117 6.401712543
8592 3.6690939355 3.4138377599 4.18281984 4.0778779163 3.9682604378 7.2527929083 9.2008180237 5.7883344069 11.3511700786 11.9042967771
8593 3.9551673157 1.9067465905 6.5382408624 2.8682443213 3.7596808914 3.7579395737 9.4593964698 8.0064930835 10.2502500888 13.9411275468
8594 2.6038433576 -1.3399480375 3.7220420314 3.8434658578 2.0394553658 4.3268954836 5.2093645682 3.5686749323 4.7719672219 4.0876657908
8595 1.7655183513 4.9851974779 7.1382453619 6.7256984546 6.3796449143 6.8401715007 1.0648639513 8.7047427184 3.6383355162 3.0407454785
8596 2.3731798185 2.4958788456 3.8844758414 4.3922235468 4.390726502 6.7381806468 2.7249283641 3.9710003908 20.0812667266 3.7687786009
8597 2.1163135034 3.5607310614 2.6064347338 4.7115417493 5.4081241667 1.2097539509 5.0898832627 8.3119537027 4.6878438283 6.413493795
8598 3.7725381438 0.1779298666 2.6565722313 4.0833718498 4.8799177599 5.9415735939 15.9985778702 10.8300802886 19.67747843 6.5467580651
8599 1.6629106468 4.7329161057 2.1636297537 3.902241001 4.5183764861 3.7375093538 3.7153494129 11.5291469223 13.7463396094 4.6489653113
8600 2.1413850637 3.2884946062 2.1269692608 3.2902892417 3.5134820724 3.6882212625 8.130028623 4.7558680374 0.0506236831 5.3257259828
8601 2.1576413812 -0.0739280721 4.1889494272 3.9903357441 5.394600707 5.2410602393 8.7694650847 6.5181068661 -0.7705601819 1.6110873602
8602 2.5295408147 3.3953242622 6.5700173824 5.2639114366 1.4965729231 4.1680445462 2.6166689891 9.3334825639 5.3941017115 6.996568277
8603 2.5352431315 2.6305444694 5.1922082615 4.8867475224 3.902776076 5.3642770427 7.2613632019 6.223129504 -3.5149482995 6.7649474622
8604 1.1958697819 1.6624427968 1.932122571 5.3190219822 5.9337744915 4.4026292461 11.401593552 15.1310307777 -1.041821786 6.693102648
8605 -0.0118343343 1.346185978 2.7420995421 5.9772428384 4.9427746021 2.890259531 7.4627214377 9.1245138444 8.5014586852 3.785459218
8606 1.6317717067 1.5577235355 2.9090804558 4.8470229026 1.7634884471 1.625043224 3.5258073522 4.7632244697 4.2642005076 1.7193315017
8607 0.7413844985 2.6502262327 4.8506589871 3.5553700071 2.2369533733 5.4882995958 4.6336957349 9.8414725545 6.2474192161 5.0519054711
8608 1.1421892431 -1.0463037513 4.1448934529 3.4702380249 1.0251192878 5.8380885782 -1.5778661226 10.7521808312 1.174944461 7.5350949712
8609 3.0370350769 3.6059514254 5.6490253353 4.5501500217 1.7473625672 2.7751532476 12.3682127908 7.5130702129 15.8806164791 9.5353744207
8610 4.9163876249 5.3378704807 7.8591239848 5.1488620756 6.9355689052 3.7653178011 2.9699231264 9.390349796 6.8907374343 -1.3684946688
8611 1.5401157218 -0.7135479048 3.1072313317 4.2341733538 3.5371915461 4.3130511587 4.2655257359 8.3935507655 3.4634307275 2.5148438321
8612 0.9815409558 1.9453351111 3.6441375992 3.3302317666 5.2217879792 4.3972712103 2.5854626797 11.9990042268 3.5251536759 2.8842269007
8613 1.5933486929 2.1310066459 2.5114384343 1.4374707673 5.205808313 2.3865499171 0.4844983701 9.7728171838 7.5791448768 -1.1887653805
8614 3.4729982643 1.3129261966 3.5770950723 5.2980477685 7.6013298309 5.3329280136 2.3919840345 6.5404058537 12.5588492665 1.2864966251
8615 2.5061442231 3.5232439531 3.4502923088 5.1285637234 3.7386485237 6.3531461914 7.0866011338 7.8220228112 -0.2795009876 4.8498143155
8616 3.9787700305 2.9311300384 7.4935030197 2.9332290584 1.0847324489 3.8376464841 1.3176700746 11.136800888 11.2271974689 10.7481595133
8617 2.7240749313 2.8346480087 3.561928138 5.9158521465 5.1016121715 6.8831005858 10.8235382884 10.8698637804 9.8185242589 5.3442609739
8618 3.094805809 3.7135592344 5.8956702725 4.3809525033 5.8730059263 7.4705342424 6.0155224981 9.1278834993 13.7821775868 7.6636565068
8619 0.3821241216 1.5046340658 2.2502548391 5.8956926137 5.8532190066 7.1275371672 9.4371981865 10.5977746166 11.177799206 5.6702041815
8620 0.8267019191 3.8621701944 8.1370336102 4.7928967348 6.7162079975 8.1678452652 5.8175453303 17.8660461254 17.9909239677 6.9767456974
8621 2.2226705183 1.3712970526 -0.0467684934 5.8696994755 6.1959406536 4.0261328822 1.1329318708 6.6441759206 3.1856786368 8.3123116201
8622 2.2599453853 2.67579214 6.3217323477 3.8013413331 5.9693378374 4.6770095773 5.4987081597 13.2623076706 7.1653005539 5.0762604424
8623 2.2725697865 0.1123182875 7.7003366577 4.1640285663 2.0090769033 7.4472818412 4.7650714148 12.0018191646 2.823549085 7.8789459723
8624 2.5942747961 0.6549309872 2.8183130521 6.3381217731 5.7492457466 4.8614006262 10.2037567169 7.5214631917 5.7497859441 8.4865752944
8625 4.0200038586 4.6066553521 6.4460581275 6.6532430804 5.4540795496 6.6223288774 6.8700339373 8.2775747057 4.1810859411 5.2300783097
8626 1.8899838546 3.6490805487 6.4727593953 5.2418764221 7.7702429306 4.7669395804 8.6129455005 4.985062243 3.2088852787 1.738810681
8627 1.7761212395 1.7489123067 4.6125367349 3.9495111029 5.0700029205 5.5755901942 8.0937926912 10.6169976153 3.7293528994 -2.914324985
8628 1.1774142752 3.4088998573 2.1568601066 4.3800402599 5.2504021686 3.5614068428 5.2962179042 9.5853492321 2.1959267408 10.0223205125
8629 2.5536089729 -1.1473580507 -1.9279600062 1.9286873046 3.1996557509 4.0427800798 5.8181655193 6.8215369518 4.2712506859 4.133316801
8630 2.2209290164 2.3991529521 4.7949559427 6.1428900268 2.0834851355 6.1655974122 3.0926999646 10.1561969453 10.3240306172 9.1208360236
8631 2.9955451641 1.6513720939 6.2046141134 4.8774755399 4.134689691 6.9293932279 8.0602354963 12.2377407458 16.6643333229 3.8665238887
8632 2.2055171774 5.5763102687 2.9322976337 3.4178855223 2.3617064872 6.3348883451 8.0875406166 7.2214059765 -1.7291086096 7.8265034018
8633 2.325134233 0.9751147357 2.2461714729 3.9860703248 4.4402993465 5.0928881307 7.3578457952 10.4045340652 -0.1234284014 3.9489888677
8634 1.0886570297 5.232873652 5.3819653458 3.6076934511 2.6934911249 4.7434583531 8.6794389121 8.8626539709 6.6552949947 12.9916467216
8635 3.1198243292 1.949403726 8.9869012574 7.4260346717 6.6393116055 8.6043209354 3.5949344851 12.953121058 10.9810681101 2.2950469323
8636 1.2298607745 -0.3404066661 -0.0502761603 1.1453455157 4.2682649025 6.4943043715 1.4451119048 9.8949025514 -8.0250551184 1.3666710286
8637 2.2649950652 2.3555778063 3.7803103345 2.2900507955 4.9293759688 2.5283318908 5.3281410369 8.4121420587 0.4977651164 8.3314747054
8638 2.3895651541 3.0833836347 4.3236715821 5.2090361504 4.333472968 7.170870245 4.3066423312 8.3662208788 12.0968846925 6.5768950617
8639 0.8630423976 3.4819621012 5.4002365177 5.953229729 5.0854657845 5.9117411063 10.2016563794 12.3340647273 3.5628361282 1.40366403
8640 2.1263586235 3.0125576344 0.4778942616 3.545669302 3.1992519095 2.6863373886 10.1608738222 6.1544082968 12.2954679799 2.6342896463
8641 3.3496365933 4.8660538963 6.0654114095 8.4783796307 4.6263986491 6.75908683 14.3955747533 9.4250244409 9.3709274075 7.1376820369
8642 2.7924215214 3.6561411201 3.4907759205 3.9276907472 5.3841686533 4.6375181827 3.5805797301 4.6522289467 -0.7086011111 1.6033387541
8643 1.9965217707 3.6749953021 3.5451933145 6.0937736374 3.6686115023 2.5347793789 11.4791441244 8.2721794245 10.7592398399 0.6676314369
8644 1.7683960855 0.321008875 5.337093663 6.334393543 -0.684637894 4.2422293703 4.0696774094 10.2831493233 1.3381518437 6.3756663014
8645 1.9329831274 4.0027127476 0.4539797401 4.5445381139 1.2961595388 -2.9994509624 -0.7079550288 6.8836174944 3.0043571596 -2.0944523146
8646 3.7319274109 5.1982425796 6.4312742724 3.9713802257 4.4564432661 9.2723617083 5.0022594187 10.1588941345 2.2299950037 6.2397254975
8647 1.4509394033 1.0232775455 7.052331839 3.8535381523 4.566549585 5.63466791 5.4118995908 6.1091044137 -1.5534481637 1.7198780918
8648 3.715674186 1.5788436971 3.3266034089 3.5795631047 7.7304320422 6.5324598143 8.6198975107 12.3433865785 -2.3362963516 2.0196451509
8649 -0.8567094574 -1.6356375267 0.2101590652 3.0830118432 4.5657898902 3.1915813492 3.6458911408 7.2720457092 1.7792965978 7.7872581121
8650 1.4847896928 7.0379784728 3.9466238067 5.1972658087 4.6765271503 8.4987419605 9.5604831436 11.1045985069 10.0473048921 9.1425658899
8651 2.7855835279 4.6895890997 2.9471059055 5.5431233491 6.6405088849 7.1132755794 7.937533752 9.9574257414 7.6153691788 10.8093280842
8652 2.3441431096 5.2960555297 4.2429590415 4.8069940548 3.5991330062 2.9622931602 10.0893536661 8.473784464 -0.0510574401 -0.4165890299
8653 2.1546851555 1.8431925231 5.2339544999 2.2585431685 2.3451100583 5.3169045942 4.4594427858 9.6184023093 9.0994274888 6.8061394755
8654 1.3903097289 3.5383253343 5.3197319534 2.1810376224 6.9830209338 4.3103372716 8.9152919322 10.628717324 11.1703196818 -0.5716039108
8655 1.8550237708 2.5391121414 4.56915652 7.5803211441 7.5026824992 6.7061920474 10.6196329151 8.5860288619 10.1264337285 -0.5175622432
8656 2.9983646262 3.963288356 4.7150036399 5.9305996817 3.0800467664 3.00435562 8.5949459187 9.8365601225 2.0614030844 8.8450420685
8657 3.9309654757 1.2417178301 5.907668259 5.7018455099 1.5465483171 3.5476166268 2.3469725787 12.1639013343 -1.4169240557 0.0843315045
8658 3.071388476 2.7172291182 5.0255486193 7.4277355212 4.7010287152 4.8540382959 7.3449117783 8.0096939864 8.8587954462 2.091028786
8659 2.5899436949 4.6306393677 1.9157410708 1.4550576892 2.9508905577 3.9218864589 7.8883766578 9.2147856502 11.4517088867 6.9322504406
8660 2.3013990112 0.6537662366 5.2910417262 7.2395553352 8.3712521172 6.9035872741 10.4009865683 9.6691220424 8.6675482196 5.7731446154
8661 2.42981594 2.5774063036 5.2963162359 2.0208374572 5.0454080472 4.683518773 4.7389644484 2.6709239863 -0.2963321998 2.2746143285
8662 1.3424837867 1.0457460685 2.508450319 3.2923863923 5.4246443103 3.8030541924 10.499869866 8.6756511126 9.9380639521 6.4010700501
8663 2.5295161651 2.9828356948 3.2088298965 8.4776841451 3.4935681843 3.3966710889 7.8143249506 9.6217106985 18.7393754542 6.5618983066
8664 1.9493969119 1.5380906443 4.4828631338 2.1869627101 5.7493256772 9.2360167776 8.1147455803 7.2957070234 2.0765924954 2.4093869641
8665 1.476238151 1.2068179009 5.8082016648 3.7143603007 4.8248267611 5.8500995981 9.4616256638 3.0168563143 0.2746415156 2.6831471057
8666 2.1765430305 3.017109049 4.9658341157 4.0367089012 5.5853157225 5.6432376 9.5271926932 10.350236189 7.7369757896 1.792582559
8667 2.1891571945 5.0939958482 5.4861894516 5.7578876209 3.1613082277 1.5848496554 5.0367073459 8.5298412458 0.146365722 0.7835838894
8668 2.4457589827 2.526598128 3.5046198646 5.5507187183 4.4714119731 7.438460468 8.6661249031 7.947027154 7.3741877974 1.9183957297
8669 4.2644682034 6.0038161926 5.5345444782 4.771066512 3.8470241274 7.1760547726 1.9371258551 11.4715133645 11.454913463 3.4116438476
8670 1.3249002289 2.7508246582 3.7578028268 6.2296656116 2.9385953113 4.4645229807 8.9873471521 13.7185751407 7.7044010928 3.5306205847
8671 2.2757160323 0.182941768 6.7395376459 5.1882597323 5.4839563991 6.151265289 9.2154895295 9.5967259836 -0.6961379754 -1.1309044556
8672 3.0034890108 2.7663743022 4.8944507406 4.3609962786 4.6559803599 5.1304470871 7.6054914729 12.7498952289 3.113916058 3.4709154349
8673 2.8121200472 -0.6278768843 4.2417067705 6.8077791858 5.124761132 3.4231246677 4.6760815786 10.8539609192 9.2189471351 6.1418179809
8674 -0.7539944638 1.1174035411 1.9225796912 3.1556138135 2.0024464853 1.7804032059 -1.3852764327 11.8463688829 3.9984604277 6.4110086919
8675 3.2622777427 2.4120512353 4.22584713 6.1263991482 7.2663849829 6.1967059724 10.1273516092 20.3303737635 8.1977078002 5.9293111893
8676 1.9796966129 4.4075378149 4.4445229014 4.9797913706 3.8541955819 5.0973837898 7.3800516969 9.7574321025 -0.6434863538 0.0273599017
8677 2.3864096145 2.745916297 6.1539849872 5.0394573358 6.7621036065 5.3224322346 7.3373867174 11.6172079835 10.3488041517 1.0904450488
8678 3.476173792 2.504756099 5.1757134655 5.5806633585 6.7380664099 5.885129778 7.2249146271 10.9161818687 0.0244935808 2.4853995376
8679 1.7662846422 4.1860151889 6.1524532531 7.9760818914 5.9550199306 7.7428582404 6.0017224138 8.9495016435 3.9011215281 2.5863197263
8680 1.3658075159 2.3188732079 5.575571888 2.4482859331 0.723955206 1.279906716 6.8218435726 3.0303002515 -8.9453277812 1.1302427386
8681 2.9322757573 2.264690416 5.5777947115 6.2027414741 2.8154494846 5.3484592261 4.4217720301 9.2286698911 8.5225729522 11.3946994494
8682 1.6424349334 2.8479018252 1.8675303521 4.7312377292 8.1027017688 6.4526983153 7.8881861949 9.9656002433 8.9675664038 6.6640933119
8683 1.3450954239 2.1209430096 3.8419663742 5.3127531154 3.8554941193 3.9076348632 2.4587216711 9.7231447023 5.9710711067 10.1874740972
8684 0.8472343259 1.6108221529 3.0670814491 4.5787800349 4.9570308127 2.6242572108 1.6600354155 7.256012339 7.306910682 4.4594556027
8685 1.9477228752 2.516442513 3.3933682387 4.6458333034 6.2093039945 2.4279395085 7.5828988927 7.3867706212 0.4992855104 4.2210979104
8686 2.585420964 0.846744101 5.5878382024 6.9914709056 5.5953973163 9.6631684514 8.3498749879 12.2600407291 7.5972597979 6.3987695881
8687 1.8010074744 0.9139789567 4.003625968 1.9098946385 3.8972971148 3.0627706073 4.3411902961 5.1102075167 -0.9166131248 0.4764660292
8688 2.1849271178 2.9753291635 3.567012651 2.8666119212 5.5200217056 5.8404455269 10.6225600796 9.1389194064 14.7440289258 -2.2941120418
8689 3.0986016715 6.018692548 5.8661673216 5.2121451755 7.5158034904 4.3960021133 13.182715194 11.132772103 -6.8081802091 1.4755784405
8690 3.2540738792 4.9600306263 3.8802641577 4.8202536814 4.8536470674 5.1088782952 4.7954059279 11.696361193 16.8801393186 5.2301755002
8691 3.8227389336 3.2020089198 4.5379955137 5.1556037614 5.5200233013 8.5868307507 7.2693519544 10.2494110073 12.7479608217 4.7560440121
8692 3.3992772933 2.2537472488 4.3678902211 6.3855040976 4.4010330846 3.3779245975 11.2263877578 6.8974494231 6.0672272317 1.620103467
8693 2.3896207003 2.3172316614 0.1858168638 4.3376652219 7.7194484219 6.0691022243 4.5048207294 9.4181253003 3.6309914345 7.3914494672
8694 2.6386453138 -0.8039535538 1.9004038627 3.7699817923 4.7853744429 4.2089098913 10.7202077211 1.7317999887 9.8994696691 8.2594139594
8695 -0.2223389121 1.324779751 7.1123263778 6.5426693417 3.8099336719 5.3538573552 4.3934130264 11.1655886979 9.5463923142 6.7110619741
8696 1.2746125556 3.5285022034 3.0963898533 5.0589985761 6.4178439493 2.1760924872 4.4973296047 4.6369202921 5.0665584049 4.4349065502
8697 2.0967354083 1.9484553761 -0.6836809613 7.4636031939 4.6248659797 3.9844403898 8.0139547727 11.2589680696 17.3200333143 15.5104252643
8698 1.9622864395 0.5218426729 3.972077059 3.6588398198 1.9742158341 4.7011511418 6.8297541972 8.6072657351 10.4521359184 2.2842362997
8699 1.52286457 3.7143581054 2.8577746585 2.7029048381 4.4011280427 5.8195004888 8.8857865276 10.0287344253 4.365367019 6.8337069104
8700 2.1534290535 1.8836786066 4.8511282372 5.2974963067 5.3492777423 5.3593867282 8.4999044447 12.0202933443 8.8364258064 0.4234716459
8701 1.7521112595 2.1796951252 1.944373372 5.6077947142 2.3468378484 4.0131377194 3.0124451663 11.0010567807 2.9375131849 11.1682337199
8702 5.5898642711 5.5181100793 6.5234643863 5.6103327236 7.2761622858 5.6091839863 5.3366987266 17.4289712434 6.679817985 7.133086345
8703 1.6053068989 5.0211593812 4.1947718841 5.3195322754 2.139113708 3.6728718744 2.427892795 7.0047239941 1.07156153 8.0391381472
8704 1.8978952322 1.5643024814 0.3350159959 4.7253611263 0.0445843748 2.9524252634 1.1270795467 1.4314670586 4.2008056785 3.0449365074
8705 0.7627668418 2.9405133583 4.829872175 4.1491793542 2.4241716226 4.9789840963 5.8508328046 11.2520346924 0.6124724475 9.2877059898
8706 2.6319905 2.9393369276 5.4729469247 2.4899035461 4.9756918773 7.1102558521 7.4472352384 6.5032823204 4.5238446718 8.6982986893
8707 2.327891174 8.6778520224 8.1957521874 5.2962579346 5.0802880639 8.751179648 2.1184912838 12.7986334345 11.1968129069 3.7509902925
8708 1.8787403494 1.8261273068 5.7528403911 3.4641949623 3.4900626993 4.1381499916 6.6510603561 12.0462987779 9.53489087 6.7105055387
8709 4.554108581 2.4726926209 5.3039018667 7.4322827502 4.2503575413 3.295177131 4.5094027707 7.0230532581 7.9696588073 5.0843478521
8710 2.0294137441 4.6642269078 6.0748775808 5.5115649184 2.0549896978 1.081922657 8.9422686467 6.4676729405 10.0099344209 13.0790381405
8711 2.3668617985 3.8316458989 4.0051630398 3.186588766 2.9275511606 4.8923319704 6.7955260267 8.3561550595 2.3099300169 6.0870750372
8712 1.5173956986 4.4017089054 2.8578031007 7.1682844981 5.1370165558 3.7185506503 8.9511546188 8.3248248989 7.8247814745 3.75433098
8713 1.1122281951 2.6511447917 2.8970380576 4.1061092672 5.9636829836 2.108856601 2.703353086 7.2634903023 6.6485468797 2.7216941504
8714 2.991884263 3.5218854953 5.4208433865 1.8937129217 2.6911571884 4.282331718 5.7572692253 6.3296212909 6.7013769421 12.8893285197
8715 0.8199194048 1.0556114918 4.759906055 4.3763597922 4.9883746847 3.6196247546 6.9436318219 11.3524069822 10.2908262494 5.9716089669
8716 3.1083299432 4.5895179297 4.9788932536 4.968040512 2.4837544285 6.9123407864 5.4323689889 6.9738107518 12.9084361248 9.3285325025
8717 1.4334761777 2.8787977321 7.1068318146 3.1929488517 3.9541127954 6.966480799 3.9099018698 4.6473397273 9.2212832542 3.0233826519
8718 1.750146625 1.4396646005 3.9309797539 6.6817895486 3.8189956322 6.8251129246 4.0873374004 7.803990736 8.3098763229 12.596410303
8719 1.8631528768 3.6675280399 2.189827404 6.9302412303 4.5360547739 7.830067587 8.1127087601 7.7210202735 -0.0953564068 14.1192139352
8720 3.3452992841 4.2785052985 7.6327093615 8.2900600514 3.4811102554 6.7262744577 7.0506269453 10.9878465099 12.7003514797 6.3259297284
8721 2.0108603588 4.0586968661 2.9635591742 2.7959418196 4.7062449085 5.0789007634 5.1373329119 5.641221556 1.618354049 2.7238585703
8722 3.4553888992 7.531047491 6.2513968584 7.3947687839 4.8815637682 3.63446219 8.490452534 10.8596227637 7.754541326 8.1101822525
8723 1.6044234365 6.2119856566 5.7810411398 3.8239271328 2.9778149515 3.2804266163 5.5655466726 4.8742926042 6.0379654319 9.7399727246
8724 1.9065321987 2.0532289223 2.3353513914 3.2152892008 4.0297505839 7.5457726294 2.7973135488 4.7031588921 4.6379160102 11.0063559531
8725 3.177581787 2.8848457676 4.9766436755 6.6712548077 3.8701039053 5.6166013907 7.9696716446 7.5880233594 10.2524762442 15.5256591853
8726 3.6868927579 1.2854076249 3.5909049165 6.2893227341 3.8077597023 6.789607304 0.0129707233 -1.5726944219 5.8074871916 2.4242912244
8727 1.2589474502 0.9715795031 3.9086859501 4.8349916166 3.2255548385 3.5294457574 0.2986458436 8.7264505404 -4.0000434342 6.854869407
8728 1.9549574666 2.8014303155 4.8631694834 8.1364986464 4.8964934819 5.7817200635 6.4178645667 14.821131662 5.3258874069 12.8907640592
8729 2.0278537667 2.2341481634 2.2540784145 5.8718131795 1.0102365188 0.6474399386 6.6095534395 11.0909498805 5.4239219639 4.4966814769
8730 1.0078262983 3.3376857059 4.1718758662 4.2127711717 2.7307854786 5.2101264293 7.2591539904 10.3739985826 9.6592903693 7.474851751
8731 0.4143308795 3.0440465177 5.6825675655 5.2058673838 3.8299278856 8.2919934772 0.800944566 10.3326368746 6.4230539279 8.0047402864
8732 0.7784950212 2.7870523311 5.4506082542 6.1762822357 3.1864796013 5.6626957617 5.3704234546 12.4060586876 11.6365266074 4.3756636463
8733 3.2196798353 5.801553373 3.1834268248 7.9998400606 3.5797132131 4.3976941072 3.1846030996 6.6029868703 6.0588458629 7.5854430571
8734 -0.14372823 1.9288913772 1.4657673855 5.2178635556 3.7400004737 4.2317882657 2.4240435962 9.3731993669 -7.5461963704 6.2709369507
8735 1.7384917509 3.0740835979 5.7546585454 6.6060220709 3.8247437774 4.7151594658 6.8047713103 5.7610779848 9.7990173277 14.5110657019
8736 1.6498765151 0.8573989774 3.4758571335 4.8157221774 3.1414424931 4.157035118 4.0172812367 7.518862256 8.3280147677 1.2362614865
8737 1.2253977705 2.254305468 5.5522793508 6.8513654703 4.9931206262 4.78194734 4.7776416378 8.9696337753 9.8103836048 8.2209681075
8738 1.7384120927 3.6449569595 5.8775990828 4.6686076969 1.9419648502 2.2690014661 6.6576789056 5.2065738389 -2.973768851 7.5691224294
8739 2.2395752034 0.1408560014 3.9577935108 6.9879104932 5.3642545435 3.0195909122 8.5507831025 9.6207859819 4.6080477518 16.7796976681
8740 2.659334662 5.2696574115 4.2891606049 3.5084645379 0.3564553088 3.5867272367 6.2776955625 5.0916513725 13.6331355398 -0.9727187374
8741 -1.3968382582 2.0472419706 3.350870713 2.6916079425 3.5664626803 4.0348237031 4.8013485484 10.5711418211 -1.5708095767 4.2256282836
8742 1.6134808578 4.8689783798 4.004478773 4.5739858155 3.7300875262 5.5490386341 6.7927286168 3.7614553985 4.5771931957 6.3255487413
8743 3.2942154042 2.0643045269 3.7551502481 2.700684785 5.8888923037 5.4589649227 7.6715640521 4.1384569064 6.7436590442 1.8858139265
8744 3.4922565725 4.6942380825 3.629317264 4.2719909634 0.5639602027 3.4680781334 6.3270262646 3.1345851732 5.4825607912 7.1255229164
8745 2.8086121249 4.5657747445 5.3555476634 4.5719344726 2.3391198603 4.2546253952 5.6053479796 6.0872142924 10.5441904022 3.5333404133
8746 1.5937354813 2.7251028336 5.825338692 6.9321006151 4.5896194286 5.6316841717 4.4020607353 8.0829809413 13.2682337576 6.7688009262
8747 1.5729596005 1.4027447687 2.4952963363 4.0446232259 4.789749698 3.1281719 8.8516335002 6.2016270094 17.6306511507 6.6107033907
8748 3.3731850483 3.6326754509 4.1243676381 5.4825944117 3.4653408025 4.4779233793 10.0065324024 3.2313378087 2.7632392119 4.9363873165
8749 -0.0034761308 0.5431136746 2.3165146385 2.3077724996 1.4548583376 2.64914589 5.1834672601 6.3974439665 8.6086370798 8.2368535951
8750 3.4821514948 2.3872975259 6.6912583257 4.8286564717 6.8863417333 6.6294066278 15.7492306198 10.1630074862 4.0141193655 15.1483166647
8751 2.9131760009 1.5523684295 5.4005859134 7.9002081345 4.513319588 6.1192663531 6.4438032444 6.4943760652 6.8989130895 14.7731714594
8752 2.2174097827 2.1514810443 2.7946867263 4.6112560667 5.820107209 7.0073819318 3.0974071887 1.3471773298 -1.7400152137 2.5449405501
8753 1.9652247678 2.8549494379 0.6379201825 1.9579187624 2.471791151 6.4003911557 6.1361705984 8.8144009217 7.5680353679 3.6985275291
8754 2.6721219184 5.7769790069 4.1521784518 4.9620226607 4.9735790986 5.9399797373 5.7684482537 8.6457793647 2.3107556899 9.9453647592
8755 1.1346335819 3.7642916284 4.0805448918 7.1864356787 6.1841162831 4.8833795994 6.0907613235 9.0168844831 9.4703774032 6.3278131231
8756 1.7269144214 3.2962569003 4.5306579741 2.9344317754 4.2650443549 5.6337357011 2.874961 6.6110374632 6.2024263334 14.1726756121
8757 1.200921478 2.7205548892 4.0146749947 3.7735938928 3.2325867316 4.1429245523 2.2190796531 11.4981998755 9.8566889325 8.9768783054
8758 0.1553109419 4.6034288636 4.6260846375 4.0795844788 6.0758598091 3.8053849934 5.3683207719 8.1523739522 8.2510537698 1.1247284717
8759 0.9873830996 5.9381700987 3.8480726599 4.844552798 3.8274871782 0.971062288 6.6153497196 9.6170880117 11.4558468023 2.9154087482
8760 1.8338181912 2.7237855803 4.359630282 6.1985496843 2.0613565438 5.3794025945 7.374555224 10.0871959319 13.6113315701 5.4802325183
8761 4.3029498275 4.7118655364 4.6979779022 7.3379798838 4.7983497837 4.7254465685 5.9238140278 6.4026060301 15.9759000006 11.8574987606
8762 2.9709637135 3.9466394549 5.2057168504 8.0430734328 4.2538426952 5.9880553498 5.0252394138 11.78871797 -0.5431964447 8.8514722774
8763 2.1502789179 3.3336905292 7.0049088871 7.9959113037 3.1855881367 4.8426435671 3.8994090898 9.9841539314 0.9498448172 9.531419019
8764 3.8896170133 7.2809491636 5.6235179365 4.3803666887 4.8633684681 9.4720701938 12.7074489657 14.5214280061 9.9140216831 4.1639730376
8765 1.9789206751 4.5266322974 4.7202904859 3.4089809737 7.3141489013 3.4575881711 7.7922868733 11.6739216645 11.2166461243 6.4960098405
8766 3.5879471859 3.9033108845 7.087387683 4.6519523478 4.4122611747 5.755439371 10.7901739681 13.5503786532 11.1783849052 3.6338059427
8767 2.0257616953 4.3084294693 3.5913628344 4.8122513021 7.225452931 6.6395959835 11.1566930923 8.3940817004 6.3043011177 6.3209569475
8768 3.1742619838 4.1859385625 1.9585007307 7.2929357389 3.809244213 5.7206363042 0.6642708383 1.3444631082 9.8038257457 6.6792204533
